"playerID","yearID","stint","teamID","lgID","G","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","IBB","HBP","SH","SF","GIDP"
"canoro01",2016,1,"SEA","AL",161,655,107,195,33,2,39,103,0,1,47,100,8,8,0,5,18
"carpema01",2016,1,"SLN","NL",129,473,81,128,36,6,21,68,0,4,81,108,6,5,3,4,4
"carreez01",2016,1,"TOR","AL",110,270,47,67,9,1,6,23,7,4,27,70,0,4,7,2,8
"cartech02",2016,1,"MIL","NL",160,549,84,122,27,1,41,94,3,1,76,206,1,9,0,10,18
"casalcu01",2016,1,"TBA","AL",84,226,23,42,10,0,8,25,0,0,25,82,1,2,3,0,2
"casteni01",2016,1,"DET","AL",110,411,54,117,25,4,18,58,1,1,28,111,1,3,0,5,4
"castiwe01",2016,1,"ARI","NL",113,416,41,110,24,0,14,68,2,0,33,121,3,4,0,4,5
"castrja01",2016,1,"HOU","AL",113,329,41,69,16,3,11,32,2,1,45,123,0,1,1,0,9
"castrst01",2016,1,"NYA","AL",151,577,63,156,29,1,21,70,4,0,24,118,1,3,1,5,15
"centeju01",2016,1,"MIN","AL",55,176,16,46,12,1,3,25,0,0,12,38,0,1,3,0,8
"cervefr01",2016,1,"PIT","NL",101,326,42,86,14,1,1,33,6,2,56,72,1,6,0,5,14
"cespeyo01",2016,1,"NYN","NL",132,479,72,134,25,1,31,86,3,1,51,108,8,7,0,6,14
"chiselo01",2016,1,"CLE","AL",126,385,43,110,25,5,8,57,6,0,23,70,2,3,3,4,4
"choosh01",2016,1,"TEX","AL",48,178,27,43,7,0,7,17,6,3,25,46,1,7,0,0,1
"coghlch01",2016,1,"OAK","AL",51,158,14,23,5,0,5,14,1,1,13,47,1,1,0,0,2
"confomi01",2016,1,"NYN","NL",109,304,38,67,21,1,12,42,2,1,36,89,2,5,0,3,6
"contrwi01",2016,1,"CHN","NL",76,252,33,71,14,1,12,35,2,2,26,67,0,4,0,1,7
"correca01",2016,1,"HOU","AL",153,577,76,158,36,3,20,96,13,3,75,139,5,5,0,3,12
"cozarza01",2016,1,"CIN","NL",121,464,67,117,28,2,16,50,4,1,37,84,3,2,1,4,9
"crawfbr01",2016,1,"SFN","NL",155,553,67,152,28,11,12,84,7,0,57,115,10,4,0,9,13
"crispco01",2016,1,"OAK","AL",102,393,45,92,24,4,11,47,7,5,37,65,2,0,2,2,6
"croncj01",2016,1,"LAA","AL",116,407,51,113,25,2,16,69,2,3,24,75,1,7,0,5,9
"cruzne02",2016,1,"SEA","AL",155,589,96,169,27,1,43,105,2,0,62,159,5,9,0,7,15
"cuthbch01",2016,1,"KCA","AL",128,475,49,130,28,1,12,46,2,0,32,96,0,0,1,2,14
"dahlda01",2016,1,"COL","NL",63,222,42,70,12,4,7,24,5,0,15,59,0,0,0,0,3
"darnach01",2016,1,"ATL","NL",84,233,24,57,14,2,1,21,9,3,23,50,1,3,0,3,5
"darnatr01",2016,1,"NYN","NL",75,251,27,62,7,0,4,15,0,0,19,50,1,3,2,1,7
"davisch02",2016,1,"BAL","AL",157,566,99,125,21,0,38,84,1,0,88,219,3,8,0,3,6
"daviskh01",2016,1,"OAK","AL",150,555,85,137,24,2,42,102,1,2,42,166,0,8,0,5,19
"davisra01",2016,1,"CLE","AL",134,454,74,113,23,2,12,48,43,6,33,106,0,5,1,2,9
"deazaal01",2016,1,"NYN","NL",130,234,31,48,9,0,6,25,4,3,26,67,1,5,1,1,5
"dejesiv02",2016,1,"CIN","NL",104,221,21,56,10,0,1,20,3,1,17,51,1,2,2,1,6
"descada01",2016,1,"COL","NL",99,250,38,66,12,2,8,38,3,0,34,56,3,1,0,4,2
"deshide02",2016,1,"TEX","AL",74,182,36,38,7,0,4,13,8,3,15,54,0,2,3,1,1
"desmoia01",2016,1,"TEX","AL",156,625,107,178,29,3,22,86,21,6,44,160,2,5,0,3,11
"diazal02",2016,1,"SLN","NL",111,404,71,121,28,3,17,65,4,4,41,60,6,7,2,6,10
"dickeal01",2016,1,"SDN","NL",84,253,39,65,16,2,10,37,5,1,26,44,2,4,0,2,5
"dickeco01",2016,1,"TBA","AL",148,510,57,125,36,3,24,70,0,2,33,134,6,2,0,2,12
"dietrde01",2016,1,"MIA","NL",128,351,39,98,20,5,7,42,1,0,32,84,2,24,0,5,6
"donaljo02",2016,1,"TOR","AL",155,577,122,164,32,5,37,99,7,1,109,119,6,9,2,3,16
"doziebr01",2016,1,"MIN","AL",155,615,104,165,35,5,42,99,18,2,61,138,6,8,2,5,12
"drurybr01",2016,1,"ARI","NL",134,461,59,130,31,1,16,53,1,1,31,100,2,3,0,4,14
"dudalu01",2016,1,"NYN","NL",47,153,20,35,7,0,7,23,0,0,15,36,2,2,0,2,1
"duffyma01",2016,1,"SFN","NL",70,257,32,65,11,2,4,21,8,4,20,40,0,4,2,3,9
"duvalad01",2016,1,"CIN","NL",150,552,85,133,31,6,33,103,6,5,41,164,1,6,0,8,7
"dysonja01",2016,1,"KCA","AL",107,299,46,83,14,8,1,25,30,7,26,39,2,3,8,1,4
"eatonad02",2016,1,"CHA","AL",157,619,91,176,29,9,14,59,14,5,63,115,2,14,7,3,6
"ellsbja01",2016,1,"NYA","AL",148,551,71,145,24,5,9,56,20,8,54,84,1,2,4,3,11
"encared01",2016,1,"TOR","AL",160,601,99,158,34,0,42,127,2,0,87,138,3,5,0,8,22
"escobal02",2016,1,"KCA","AL",162,637,57,166,24,6,7,55,17,4,27,96,2,3,10,5,16
"escobed01",2016,1,"MIN","AL",105,352,32,83,14,2,6,37,1,3,21,72,1,1,2,1,7
"escobyu01",2016,1,"LAA","AL",132,517,68,157,28,1,5,39,0,3,40,67,0,3,3,4,21
"espinda01",2016,1,"WAS","NL",157,516,66,108,15,0,24,72,9,2,54,174,12,20,7,4,4
"fieldpr01",2016,1,"TEX","AL",89,326,29,69,16,0,8,44,0,0,32,63,1,7,0,5,12
"flahery01",2016,1,"BAL","AL",74,157,16,34,7,0,3,15,2,0,17,48,1,0,1,1,1
"florera02",2016,1,"MIL","NL",104,249,18,51,8,0,2,19,3,0,31,58,3,2,3,4,11
"florewi01",2016,1,"NYN","NL",103,307,38,82,14,0,16,49,1,1,23,48,0,2,0,3,9
"flowety01",2016,1,"ATL","NL",83,281,27,76,18,0,8,41,0,0,29,91,1,11,0,4,3
"forsylo01",2016,1,"TBA","AL",127,511,76,135,24,4,20,52,6,6,46,127,0,8,0,2,8
"fowlede01",2016,1,"CHN","NL",125,456,84,126,25,7,13,48,13,4,79,124,0,11,1,4,3
"francje02",2016,1,"ATL","NL",99,257,29,64,13,0,7,33,2,0,16,75,2,0,0,3,4
"francma02",2016,1,"PHI","NL",152,581,67,148,23,1,25,88,1,1,40,106,7,5,0,4,13
"frankni01",2016,1,"TBA","AL",60,174,18,47,10,1,6,26,6,1,12,42,1,3,2,0,1
"frazito01",2016,1,"CHA","AL",158,590,89,133,21,0,40,98,15,5,64,163,1,4,1,7,11
"freemfr01",2016,1,"ATL","NL",158,589,102,178,43,6,34,91,6,1,89,171,18,10,0,5,12
"freesda01",2016,1,"PIT","NL",141,437,63,118,23,0,13,55,0,0,45,142,2,10,0,0,15
"galvifr01",2016,1,"PHI","NL",158,584,61,141,26,3,20,67,17,6,25,136,6,3,8,4,16
"garciad01",2016,1,"ATL","NL",134,532,65,145,29,0,14,65,3,2,24,93,4,6,0,0,18
"garciav01",2016,1,"CHA","AL",120,413,59,101,18,2,12,51,4,4,34,115,0,4,0,2,9
"garcigr01",2016,1,"SLN","NL",99,214,33,59,11,0,3,17,1,1,38,50,4,4,0,1,3
"gardnbr01",2016,1,"NYA","AL",148,547,80,143,22,6,7,41,16,4,70,106,0,8,4,5,6
"gattiev01",2016,1,"HOU","AL",128,447,58,112,19,0,32,72,2,1,43,127,6,4,0,5,12
"gennesc01",2016,1,"MIL","NL",136,498,58,131,30,1,14,56,8,1,38,114,1,2,1,2,11
"giavojo01",2016,1,"LAA","AL",99,346,44,90,20,1,6,31,4,3,13,39,0,1,4,3,11
"gillaco01",2016,1,"SFN","NL",101,191,24,50,8,4,6,25,1,2,12,28,3,1,0,1,3
"goeddty01",2016,1,"PHI","NL",92,213,17,41,3,3,4,16,3,0,17,52,0,2,1,1,4
"goinsry01",2016,1,"TOR","AL",77,183,13,34,9,2,3,12,1,1,9,48,0,1,3,0,6
"goldspa01",2016,1,"ARI","NL",158,579,106,172,33,3,24,95,32,5,110,150,15,7,0,8,14
"gomesya01",2016,1,"CLE","AL",74,251,22,42,11,1,9,34,0,0,9,69,0,2,0,2,7
"gomezca01",2016,1,"HOU","AL",85,295,27,62,16,1,5,29,13,2,21,100,2,4,3,0,11
"gonzaad01",2016,1,"LAN","NL",156,568,69,162,31,0,18,90,0,2,55,117,9,4,0,6,16
"gonzaca01",2016,1,"COL","NL",150,584,87,174,42,2,25,100,2,2,46,129,6,1,0,1,10
"gonzama01",2016,1,"HOU","AL",141,484,55,123,26,3,13,51,12,6,22,118,1,5,6,1,16
"gordoal01",2016,1,"KCA","AL",128,445,62,98,16,2,17,40,8,1,52,148,3,8,0,1,9
"gordode01",2016,1,"MIA","NL",79,325,47,87,7,6,1,14,30,7,18,55,1,0,1,1,4
"gosseph01",2016,1,"ARI","NL",122,220,26,61,12,1,2,13,3,0,15,46,0,1,2,2,0
"grandcu01",2016,1,"NYN","NL",150,545,88,129,24,5,30,59,4,2,74,130,7,9,0,5,10
"grandya01",2016,1,"LAN","NL",126,390,49,89,14,1,27,72,1,3,64,116,1,2,0,1,11
"gregodi01",2016,1,"NYA","AL",153,562,68,155,32,2,20,70,7,1,19,82,2,6,5,5,9
"grichra01",2016,1,"SLN","NL",132,446,66,107,29,3,24,68,5,4,28,141,0,3,0,1,9
"grossro01",2016,1,"MIN","AL",99,332,49,93,19,1,11,37,2,3,55,96,0,2,0,0,3
"gutiefr01",2016,1,"SEA","AL",98,248,33,61,9,0,14,39,1,0,29,85,0,3,0,3,6
"guyerbr01",2016,1,"TBA","AL",63,212,27,51,12,1,7,18,2,1,12,42,1,23,1,1,3
"gyorkje01",2016,1,"SLN","NL",128,400,58,97,9,1,30,59,0,0,37,96,1,0,0,1,11
"hamilbi02",2016,1,"CIN","NL",119,411,69,107,19,3,3,17,58,8,36,93,0,1,11,1,5
"hardyjj01",2016,1,"BAL","AL",115,405,43,109,29,0,9,48,0,0,26,68,1,0,1,6,14
"harpebr03",2016,1,"WAS","NL",147,506,84,123,24,2,24,86,21,10,108,117,20,3,0,10,11
"harrijo05",2016,1,"PIT","NL",131,487,57,138,25,7,4,59,19,4,18,76,0,5,4,8,10
"hazelje01",2016,1,"SLN","NL",114,200,35,47,7,3,12,28,5,2,18,64,2,0,4,2,1
"headlch01",2016,1,"NYA","AL",140,467,58,118,18,1,14,51,8,2,51,118,3,6,0,5,7
"healyry01",2016,1,"OAK","AL",72,269,36,82,20,0,13,37,0,0,12,60,1,1,1,0,7
"hechaad01",2016,1,"MIA","NL",155,508,52,120,17,6,3,38,1,0,33,73,7,1,2,3,10
"hernace02",2016,1,"PHI","NL",155,547,67,161,14,11,6,39,17,13,66,116,4,2,5,2,6
"hernaen02",2016,1,"LAN","NL",109,216,25,41,8,0,7,18,2,0,28,64,1,0,0,0,3
"herreod01",2016,1,"PHI","NL",159,583,87,167,21,6,15,49,25,7,63,134,7,6,2,2,6
"heywaja01",2016,1,"CHN","NL",142,530,61,122,27,1,7,49,11,4,54,93,0,5,1,2,12
"hicksaa01",2016,1,"NYA","AL",123,327,32,71,13,1,8,31,3,4,30,68,1,0,1,3,7
"hillaa01",2016,1,"MIL","NL",78,254,34,72,11,0,8,29,4,2,30,43,0,2,0,4,5
"hollima01",2016,1,"SLN","NL",110,382,48,94,20,1,20,62,0,0,35,71,1,8,0,1,9
"holtbr01",2016,1,"BOS","AL",94,290,45,74,16,0,7,34,4,3,27,58,0,3,1,3,5
"holtty01",2016,1,"CIN","NL",106,179,21,42,5,3,0,13,4,3,23,48,0,2,3,1,6
"hosmeer01",2016,1,"KCA","AL",158,605,80,161,24,1,25,104,5,3,57,132,5,1,0,4,18
"howarry01",2016,1,"PHI","NL",112,331,35,65,10,0,25,59,0,1,27,114,2,1,0,3,7
"hundlni01",2016,1,"COL","NL",83,289,30,75,20,1,10,48,0,0,25,65,3,1,1,1,12
"iannech01",2016,1,"SEA","AL",94,295,23,62,14,0,7,24,0,0,38,83,0,2,1,2,4
"iglesjo01",2016,1,"DET","AL",137,467,57,119,26,0,4,32,7,4,28,50,1,8,7,3,12
"inciaen01",2016,1,"ATL","NL",131,522,85,152,24,7,3,29,16,7,45,68,5,4,5,2,8
"jacksau01",2016,1,"CHA","AL",54,181,24,46,12,2,0,18,2,1,17,39,0,1,2,2,3
"jankotr01",2016,1,"SDN","NL",131,335,53,82,13,2,2,12,30,12,42,100,0,2,3,0,5
"jasojo01",2016,1,"PIT","NL",132,380,45,102,25,3,8,42,0,4,45,74,0,5,1,1,8
"jayjo02",2016,1,"SDN","NL",90,347,49,101,26,1,2,26,2,0,19,78,0,6,1,0,5
"jennide01",2016,1,"TBA","AL",65,200,22,40,7,1,7,20,2,0,21,58,0,2,1,1,4
"johnsch05",2016,1,"MIA","NL",113,243,20,54,11,0,5,24,0,0,19,78,2,1,1,0,13
"johnske05",2016,2,"NYN","NL",82,183,17,49,8,0,9,24,3,0,15,40,1,2,0,1,2
"jonesad01",2016,1,"BAL","AL",152,619,86,164,19,0,29,83,2,0,39,115,2,5,1,8,13
"josepto01",2016,1,"PHI","NL",107,315,47,81,15,0,21,47,1,1,22,75,0,4,0,6,11
"joycema01",2016,1,"PIT","NL",140,231,45,56,10,1,13,42,1,1,59,67,4,3,0,0,9
"kangju01",2016,1,"PIT","NL",103,318,45,81,19,0,21,62,3,1,36,79,1,14,0,2,11
"kempma01",2016,1,"SDN","NL",100,409,54,107,24,0,23,69,0,0,16,100,3,0,0,6,8
"kempma01",2016,2,"ATL","NL",56,214,35,60,15,0,12,39,1,0,20,56,3,1,0,6,9
"kendrho01",2016,1,"LAN","NL",146,487,65,124,26,2,8,40,10,2,50,96,2,3,0,3,20
"keplema01",2016,1,"MIN","AL",113,396,52,93,20,2,17,63,6,2,42,93,3,3,1,5,2
"kiermke01",2016,1,"TBA","AL",105,366,55,90,20,2,12,37,21,3,40,74,1,7,0,1,5
"kimhy01",2016,1,"BAL","AL",95,305,36,92,16,1,6,22,1,3,36,51,0,4,0,1,5
"kinslia01",2016,1,"DET","AL",153,618,117,178,29,4,28,83,14,6,45,115,0,13,0,3,5
"kipnija01",2016,1,"CLE","AL",156,610,91,168,41,4,23,82,15,3,60,146,0,6,5,7,21
"lambja01",2016,1,"ARI","NL",151,523,81,130,31,9,29,91,6,1,64,154,5,3,0,4,13
"lawribr01",2016,1,"CHA","AL",94,351,35,87,22,0,12,36,7,3,30,109,2,2,0,1,3
"leeda02",2016,1,"SEA","AL",104,292,33,74,9,0,14,49,0,0,20,74,2,5,0,0,8
"lemahdj01",2016,1,"COL","NL",146,552,104,192,32,8,11,66,11,7,66,80,2,3,8,6,19
"leonsa01",2016,1,"BOS","AL",78,252,36,78,17,2,7,35,0,0,23,66,1,2,4,2,4
"lindad01",2016,1,"SEA","AL",126,401,48,96,17,0,20,58,0,1,26,89,3,1,0,2,14
"lindofr01",2016,1,"CLE","AL",158,604,99,182,30,3,15,78,19,5,57,88,3,5,3,15,18
"loneyja01",2016,1,"NYN","NL",100,343,30,91,16,1,9,34,0,0,16,37,3,5,1,1,11
"longoev01",2016,1,"TBA","AL",160,633,81,173,41,4,36,98,0,3,42,144,6,3,0,7,13
"lowrije01",2016,1,"OAK","AL",87,338,30,89,12,1,2,27,0,0,26,65,0,1,0,4,10
"lucrojo01",2016,1,"MIL","NL",95,338,48,101,17,3,13,50,5,0,33,70,3,1,0,4,12
"lucrojo01",2016,2,"TEX","AL",47,152,19,42,7,0,11,31,0,0,14,30,2,2,0,0,4
"machama01",2016,1,"BAL","AL",157,640,105,188,40,1,37,96,0,3,48,120,9,3,0,5,14
"mahtomi01",2016,1,"TBA","AL",65,185,16,36,9,0,3,11,0,1,7,68,0,2,1,1,2
"maldoma01",2016,1,"MIL","NL",76,208,21,42,7,0,8,21,1,0,35,56,9,6,3,1,6
"marisja01",2016,1,"HOU","AL",118,287,40,60,18,1,5,21,10,5,16,83,0,3,4,1,4
"markani01",2016,1,"ATL","NL",158,599,67,161,38,0,13,89,0,2,71,101,9,5,0,9,16
"marteje01",2016,1,"LAA","AL",88,258,38,65,14,0,15,44,2,2,18,59,0,5,0,3,8
"marteke01",2016,1,"SEA","AL",119,437,55,113,21,2,1,33,11,5,18,84,0,2,3,6,10
"martest01",2016,1,"PIT","NL",129,489,71,152,34,5,9,46,47,12,23,104,5,16,1,0,8
"martijd02",2016,1,"DET","AL",120,460,69,141,35,2,22,68,1,2,49,128,2,3,0,5,13
"martile01",2016,1,"SEA","AL",143,518,72,128,17,3,15,47,24,6,44,149,0,3,4,7,10
"martiru01",2016,1,"TOR","AL",137,455,62,105,16,0,20,74,2,1,64,148,1,10,1,5,12
"martivi01",2016,1,"DET","AL",154,553,65,160,22,0,27,86,0,0,50,90,8,4,0,3,19
"mauerjo01",2016,1,"MIN","AL",134,494,68,129,22,4,11,49,2,0,79,93,10,1,0,2,11
"maybica01",2016,1,"DET","AL",94,349,65,110,14,5,4,43,15,6,36,69,0,3,2,1,8
"mazarno01",2016,1,"TEX","AL",145,516,59,137,13,3,20,64,0,2,39,112,1,6,0,7,12
"mccanbr01",2016,1,"NYA","AL",130,429,56,104,13,0,20,58,1,0,54,99,2,7,0,2,15
"mccanja02",2016,1,"DET","AL",105,344,31,76,9,1,12,48,0,1,23,109,0,2,1,3,12
"mccutan01",2016,1,"PIT","NL",153,598,81,153,26,3,24,79,6,7,69,143,7,5,0,3,15
"mercejo03",2016,1,"PIT","NL",149,519,66,133,22,3,11,59,1,1,51,83,8,5,7,2,11
"merriwh01",2016,1,"KCA","AL",81,311,44,88,22,3,2,29,8,3,19,72,1,0,1,1,1
"millebr02",2016,1,"TBA","AL",152,548,73,133,29,6,30,81,6,4,47,149,0,3,0,3,5
"molinya01",2016,1,"SLN","NL",147,534,56,164,38,1,8,58,3,2,39,63,1,6,0,2,22
"montemi01",2016,1,"CHN","NL",86,241,33,52,8,1,8,33,1,0,38,58,5,3,0,2,8
"moralke01",2016,1,"KCA","AL",154,558,65,147,24,0,30,93,0,0,48,120,2,7,0,5,20
"morelmi01",2016,1,"TEX","AL",147,460,49,107,21,0,22,60,1,0,35,118,5,8,0,0,8
"morneju01",2016,1,"CHA","AL",58,203,16,53,14,1,6,25,0,0,12,52,1,1,0,2,5
"morrilo01",2016,1,"TBA","AL",107,353,45,84,18,1,14,43,4,2,37,89,1,6,0,2,4
"mossbr01",2016,1,"SLN","NL",128,413,66,93,19,2,28,67,1,0,39,141,3,7,0,5,8
"murphda08",2016,1,"WAS","NL",142,531,88,184,47,5,25,104,5,3,35,57,10,8,0,8,4
"myerswi01",2016,1,"SDN","NL",157,599,99,155,29,4,28,94,28,6,68,160,1,4,0,5,12
"napolmi01",2016,1,"CLE","AL",150,557,92,133,22,1,34,101,5,1,78,194,2,5,0,5,15
"naquity01",2016,1,"CLE","AL",116,321,52,95,18,5,14,43,6,3,36,112,4,4,2,2,4
"navardi01",2016,1,"CHA","AL",85,271,25,57,13,2,6,32,1,2,20,63,0,2,2,3,5
"nieuwki01",2016,1,"MIL","NL",125,335,38,70,18,1,13,44,8,9,56,133,1,1,0,0,5
"norride01",2016,1,"SDN","NL",125,415,50,77,17,0,14,42,9,2,36,139,5,4,0,3,9
"nunezed02",2016,1,"MIN","AL",91,371,49,110,15,1,12,47,27,6,15,58,0,3,2,5,6
"nunezed02",2016,2,"SFN","NL",50,182,24,49,9,3,4,20,13,4,14,30,3,2,0,1,2
"odorro01",2016,1,"TEX","AL",150,605,89,164,33,4,33,88,14,7,19,135,0,4,0,4,6
"omallsh01",2016,1,"SEA","AL",89,210,24,48,9,2,2,17,6,2,18,59,0,3,1,0,4
"orlanpa01",2016,1,"KCA","AL",128,457,52,138,24,4,5,43,14,3,13,105,1,7,3,3,12
"ortegra01",2016,1,"LAA","AL",66,185,24,43,8,0,1,16,8,3,13,23,0,0,3,0,5
"ortizda01",2016,1,"BOS","AL",151,537,79,169,48,1,38,127,2,0,80,86,15,2,0,7,22
"owingch01",2016,1,"ARI","NL",119,437,52,121,24,11,5,49,21,2,20,87,4,5,2,2,8
"ozunama01",2016,1,"MIA","NL",148,557,75,148,23,6,23,76,0,3,43,115,2,4,0,4,11
"paganan01",2016,1,"SFN","NL",129,495,71,137,24,5,12,55,15,4,42,66,1,0,0,3,11
"panikjo01",2016,1,"SFN","NL",127,464,67,111,21,7,10,62,5,0,50,47,5,4,3,5,14
"parkby01",2016,1,"MIN","AL",62,215,28,41,9,1,12,24,1,0,21,80,0,5,0,3,3
"parrage01",2016,1,"COL","NL",102,368,45,93,27,3,7,39,6,4,9,73,1,1,1,2,16
"pearcst01",2016,1,"TBA","AL",60,204,26,63,11,1,10,29,0,3,26,40,2,1,0,1,4
"pederjo01",2016,1,"LAN","NL",137,406,64,100,26,0,25,68,6,2,63,130,4,4,1,2,5
"pedrodu01",2016,1,"BOS","AL",154,633,105,201,36,1,15,74,7,4,61,73,0,0,1,3,24
"pencehu01",2016,1,"SFN","NL",106,395,58,114,23,1,13,57,1,1,43,95,1,1,0,3,10
"pennicl01",2016,1,"LAA","AL",74,172,18,36,4,2,3,10,1,0,13,55,0,0,3,0,4
"peralda01",2016,1,"ARI","NL",48,171,23,43,9,5,4,15,2,0,8,42,1,3,0,1,3
"peraljh01",2016,1,"SLN","NL",82,289,37,75,17,1,8,29,0,0,20,56,0,1,0,3,5
"perazjo01",2016,1,"CIN","NL",72,241,25,78,8,2,3,25,21,10,7,33,0,5,0,3,3
"perezca02",2016,1,"LAA","AL",87,268,25,56,16,0,5,31,1,0,12,49,0,1,8,2,6
"perezhe01",2016,1,"MIL","NL",123,404,50,110,18,3,13,56,34,7,18,94,0,1,3,4,6
"perezro02",2016,1,"CLE","AL",61,153,14,28,6,1,3,17,0,0,23,44,0,0,5,3,4
"perezsa02",2016,1,"KCA","AL",139,514,57,127,28,2,22,64,0,0,22,119,3,8,0,2,12
"peterja01",2016,1,"ATL","NL",115,350,45,89,16,1,7,29,5,5,52,69,2,1,2,3,9
"petitgr01",2016,1,"LAA","AL",89,204,21,50,13,1,2,17,1,1,15,51,1,1,2,1,7
"phamth01",2016,1,"SLN","NL",78,159,26,36,7,0,9,17,2,2,20,71,1,3,1,0,3
"phillbr01",2016,1,"CIN","NL",141,550,74,160,34,1,11,64,14,8,18,68,3,8,2,6,17
"pierzaj01",2016,1,"ATL","NL",81,247,15,54,15,0,2,23,1,0,6,29,1,3,0,3,13
"pillake01",2016,1,"TOR","AL",146,548,59,146,35,2,7,53,14,6,24,90,0,6,3,3,12
"piscost01",2016,1,"SLN","NL",153,582,86,159,35,3,22,85,7,5,51,133,0,12,1,2,14
"plouftr01",2016,1,"MIN","AL",84,319,35,83,13,1,12,47,1,0,19,60,0,2,1,3,11
"polangr01",2016,1,"PIT","NL",144,527,79,136,34,4,22,86,17,6,53,119,6,0,1,6,13
"polanjo01",2016,1,"MIN","AL",69,245,24,69,15,4,4,27,4,3,17,46,0,3,2,3,3
"poseybu01",2016,1,"SFN","NL",146,539,82,155,33,2,14,80,6,1,64,68,7,3,0,8,18
"pradoma01",2016,1,"MIA","NL",153,600,70,183,37,3,8,75,2,2,49,69,4,4,0,5,24
"profaju01",2016,1,"TEX","AL",90,272,35,65,6,3,5,20,2,1,30,61,0,3,2,0,7
"puigya01",2016,1,"LAN","NL",104,334,45,88,14,2,11,45,5,2,24,74,0,7,0,3,10
"pujolal01",2016,1,"LAA","AL",152,593,71,159,19,0,31,119,4,0,49,75,6,2,0,6,24
"raburry01",2016,1,"COL","NL",113,223,30,49,10,2,9,30,0,0,28,80,0,2,0,3,6
"ramiral03",2016,1,"SDN","NL",128,421,33,101,19,2,5,41,6,9,17,56,3,4,0,2,7
"ramirha01",2016,1,"BOS","AL",147,549,81,157,28,1,30,111,9,3,60,120,5,7,0,4,17
"ramirjo01",2016,1,"CLE","AL",152,565,84,176,46,3,11,76,22,7,44,62,1,4,1,4,10
"ramoswi01",2016,1,"WAS","NL",131,482,58,148,25,0,22,80,0,0,35,79,2,2,0,4,17
"rasmuco01",2016,1,"HOU","AL",107,369,38,76,10,0,15,54,4,1,43,121,0,0,1,4,5
"realmjt01",2016,1,"MIA","NL",137,509,60,154,31,0,11,48,12,4,28,100,1,5,0,3,12
"reddijo01",2016,1,"OAK","AL",68,243,33,72,11,1,8,28,5,0,28,34,5,0,0,1,7
"reddijo01",2016,2,"LAN","NL",47,155,20,40,6,0,2,9,3,3,11,22,0,0,0,0,1
"refsnro01",2016,1,"NYA","AL",58,152,25,38,9,0,0,12,2,1,18,30,2,1,0,3,5
"reimono01",2016,1,"BAL","AL",104,203,25,45,9,1,6,15,1,2,22,62,0,1,0,1,8
"rendoan01",2016,1,"WAS","NL",156,567,91,153,38,2,20,85,12,6,65,117,2,7,0,8,5
"reverbe01",2016,1,"WAS","NL",103,350,44,76,9,7,2,24,14,5,18,34,0,3,2,2,12
"reyesjo01",2016,1,"NYN","NL",60,255,45,68,13,4,8,24,9,2,23,49,1,0,0,1,3
"reynoma01",2016,1,"COL","NL",118,393,61,111,24,0,14,53,1,2,42,112,1,4,0,2,6
"rickajo01",2016,1,"BAL","AL",85,257,32,69,13,0,5,19,4,1,18,54,0,2,3,2,3
"riverre01",2016,1,"NYN","NL",65,185,12,41,4,0,6,26,0,0,16,54,3,3,1,2,4
"rizzoan01",2016,1,"CHN","NL",155,583,94,170,43,4,32,109,3,5,74,108,8,16,0,3,13
"robincl01",2016,1,"WAS","NL",104,196,16,46,4,0,5,26,0,0,20,38,0,2,1,5,4
"rodrial01",2016,1,"NYA","AL",65,225,19,45,7,0,9,31,3,0,14,67,0,1,0,3,4
"rodrise01",2016,1,"PIT","NL",140,300,49,81,16,1,18,56,2,1,33,102,2,5,1,3,6
"rojasmi02",2016,1,"MIA","NL",123,194,27,48,12,0,1,14,2,1,11,27,2,1,6,2,10
"rominan01",2016,1,"DET","AL",109,174,21,41,5,2,2,16,8,0,13,38,0,4,3,0,5
"rominau01",2016,1,"NYA","AL",62,165,17,40,11,0,4,26,1,0,7,31,1,0,1,3,7
"rosalad01",2016,1,"SDN","NL",105,214,37,49,12,3,13,35,4,0,29,88,2,1,0,4,2
"rosared01",2016,1,"MIN","AL",92,335,52,90,17,2,10,32,5,2,12,91,2,2,2,3,4
"rossda01",2016,1,"CHN","NL",67,166,24,38,6,0,10,32,0,1,30,54,6,0,4,5,3
"ruary01",2016,1,"TEX","AL",99,240,40,62,8,1,8,22,9,0,21,76,2,6,0,2,8
"ruizca01",2016,1,"PHI","NL",48,165,18,43,6,0,3,12,3,1,24,28,1,4,0,0,3
"ruppca01",2016,1,"PHI","NL",105,389,36,98,26,1,16,54,1,0,24,114,0,5,0,1,11
"russead02",2016,1,"CHN","NL",151,525,67,125,25,3,21,95,5,1,55,135,6,12,0,6,11
"saladty01",2016,1,"CHA","AL",93,298,33,84,14,0,8,38,11,5,13,62,0,3,2,3,11
"saltaja01",2016,1,"DET","AL",92,246,30,42,5,1,12,38,0,0,41,104,1,0,0,5,1
"sanchca01",2016,1,"CHA","AL",53,154,15,32,9,1,4,21,0,1,5,42,0,1,2,1,1
"sanchga02",2016,1,"NYA","AL",53,201,34,60,12,0,20,42,1,0,24,57,2,2,0,2,5
"sanomi01",2016,1,"MIN","AL",116,437,57,103,22,1,25,66,1,0,54,178,1,1,0,3,8
